680000,0,99881,0,99909,0,99922,0,99920,0,99911,0,99923,0,99929,0,99922,0,99909,0,99918,0,99913,0,99919,0,99935,0,99934,0,99932,0,99957,0,99962,0,99963,0,99949,0,99952,0,99937,0,99947,0,99922,0,99919,0,99916,0,99908,0,99910,0,99930,0,99898,0,99883,0,99894,0,99902,0,99905,0,99867,0,99865,0,99905,0,99867,0,99852,0,99841,0,99855,0,99808,0,99789,0,99780,0,99762,0,99748,0,99719,0,99704,0,99679,0,99702,0,99664,0,99661,0,99626,0,99554,0,99529,0,99544,0,99586,0,99569,0,99571,0,99518,0,99545,0,99506,0,99463,0,99381,0,99368,0,99364,0,99332,0,99359,0,99349,0,99313,0,99213,0,99193,0,99224,0,99143,0,99113,0,99088,0,99028,0,98975,0,98948,0,98915,0,98817,0,98711,0,98629,0,98541,0,98498,0,98456,0,98396,0,98322,0,98251,0,98307,0,97996,0,98019,0,97803,0,97631,0,97492,0,97257,0,97271,0,97189,0,96992,0,97067,0,96892,0,96597,0,96419,0,96196,0,96067,0,95841,0,95748,0,95403,0,95290,0,95060,0,94635,0,94548,0,94121,0,93735,0,93538,0,93007,0,92714,0,92205,0,91444,0,91388,0,91029,0,90389,0,90289,0,89930,0,89395,0,88923,0,88315,0,87938,0,87269,0,86805,0,86067,0,85095,0,84100,0,83495,0,82713,0,81398,0,80352,0,79516,0,78552,0,77729,0,76802,0,75684,0,73749,0,72790,0,71236,0,69968,0,68497,0,67182,0,65694,0,64470,0,63123,0,61103,0,59328,0,57246,0,55949,0,53757,0,51846,0,49157,0,47214,0,45428,0,43023,0,40775,0,37958,0,35580,0,33064,0,30197,0,27739,0,24777,0,21819,0,18453,0,16186,0,13952,0,11819,0,9699,0,8477,0,6283,0,4692,0,3834,0,2996,0,2148,0,1461,0,982,0,682,0,680,0,539,0,309,0,220,0,258,0,226,0,123,0,101,0,53,0,13,0,17,0,11,0,7,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
690000,0,99995,0,99998,0,99998,0,99998,0,99995,0,99991,0,99991,0,99992,0,99997,0,99992,0,99984,0,99991,0,99986,0,99970,0,99981,0,99972,0,99967,0,99970,0,99952,0,99945,0,99976,0,99970,0,99974,0,99962,0,99946,0,99937,0,99934,0,99886,0,99874,0,99898,0,99854,0,99825,0,99831,0,99799,0,99790,0,99816,0,99818,0,99786,0,99794,0,99764,0,99795,0,99773,0,99773,0,99724,0,99699,0,99731,0,99732,0,99687,0,99708,0,99667,0,99690,0,99662,0,99648,0,99597,0,99593,0,99548,0,99498,0,99468,0,99464,0,99414,0,99452,0,99405,0,99459,0,99433,0,99414,0,99431,0,99419,0,99415,0,99375,0,99254,0,99225,0,99141,0,99139,0,99092,0,99069,0,98918,0,98880,0,98711,0,98618,0,98519,0,98537,0,98429,0,98277,0,98257,0,98171,0,98049,0,97919,0,97872,0,97748,0,97729,0,97590,0,97572,0,97346,0,97200,0,97014,0,97000,0,96852,0,96793,0,96722,0,96748,0,96559,0,96373,0,96036,0,95881,0,95567,0,95473,0,95053,0,94844,0,94715,0,94228,0,93563,0,93281,0,92997,0,92621,0,92306,0,91996,0,91749,0,91431,0,91168,0,90865,0,90365,0,89743,0,89279,0,88380,0,88049,0,87663,0,87261,0,86638,0,86035,0,85563,0,84906,0,83892,0,83054,0,82227,0,81041,0,79905,0,79114,0,78105,0,76935,0,76041,0,75373,0,74193,0,73282,0,71794,0,70322,0,68547,0,67025,0,66016,0,64979,0,63001,0,61683,0,60169,0,58375,0,56174,0,54386,0,52443,0,49164,0,46804,0,44602,0,42429,0,39610,0,37121,0,34600,0,31320,0,28931,0,25890,0,24018,0,21490,0,19243,0,16197,0,14041,0,12057,0,10120,0,8708,0,7171,0,5432,0,3920,0,3160,0,2440,0,1554,0,1202,0,754,0,509,0,342,0,277,0,230,0,202,0,106,0,41,0,25,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
700000,0,99704,0,99735,0,99789,0,99781,0,99802,0,99813,0,99797,0,99838,0,99815,0,99817,0,99824,0,99854,0,99852,0,99865,0,99884,0,99839,0,99862,0,99790,0,99841,0,99824,0,99825,0,99827,0,99803,0,99799,0,99770,0,99819,0,99807,0,99784,0,99743,0,99813,0,99751,0,99773,0,99759,0,99757,0,99689,0,99711,0,99703,0,99672,0,99673,0,99666,0,99595,0,99568,0,99621,0,99588,0,99574,0,99557,0,99506,0,99510,0,99508,0,99454,0,99405,0,99409,0,99466,0,99469,0,99476,0,99495,0,99503,0,99449,0,99374,0,99308,0,99262,0,99187,0,99167,0,99140,0,99137,0,99112,0,99124,0,99149,0,99099,0,99097,0,99021,0,99033,0,99071,0,99065,0,98909,0,98926,0,98825,0,98805,0,98584,0,98502,0,98353,0,98369,0,98386,0,98340,0,98306,0,98220,0,98063,0,97953,0,97874,0,97709,0,97631,0,97364,0,97256,0,97128,0,97149,0,97075,0,96959,0,96655,0,96448,0,96274,0,96343,0,96181,0,95971,0,95950,0,95776,0,95266,0,95403,0,95196,0,94976,0,94787,0,94523,0,94050,0,93732,0,93457,0,93128,0,92644,0,92198,0,91866,0,91312,0,90965,0,90621,0,90343,0,89880,0,89455,0,88693,0,87892,0,87120,0,86743,0,86057,0,85693,0,84731,0,84305,0,83534,0,82450,0,81586,0,80715,0,79339,0,78446,0,77379,0,76036,0,74490,0,73086,0,71878,0,71255,0,70547,0,69446,0,68160,0,66457,0,64978,0,63060,0,61917,0,60003,0,57654,0,56271,0,54035,0,51394,0,48692,0,45920,0,44102,0,41898,0,40030,0,37670,0,34569,0,31893,0,29586,0,26653,0,24001,0,21727,0,19576,0,16976,0,15053,0,12835,0,10517,0,8949,0,7116,0,5244,0,3870,0,3101,0,2322,0,1697,0,1553,0,1188,0,1025,0,867,0,727,0,454,0,249,0,136,0,110,0,109,0,166,0,174,0,134,0,50,0,11,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
710000,0,99948,0,99950,0,99949,0,99955,0,99960,0,99958,0,99970,0,99965,0,99951,0,99948,0,99952,0,99961,0,99942,0,99934,0,99916,0,99892,0,99916,0,99914,0,99881,0,99871,0,99884,0,99850,0,99885,0,99876,0,99879,0,99912,0,99884,0,99848,0,99865,0,99884,0,99891,0,99899,0,99898,0,99862,0,99869,0,99864,0,99865,0,99836,0,99864,0,99868,0,99850,0,99802,0,99727,0,99729,0,99724,0,99783,0,99767,0,99699,0,99676,0,99666,0,99695,0,99676,0,99638,0,99668,0,99605,0,99606,0,99640,0,99603,0,99553,0,99531,0,99559,0,99588,0,99455,0,99451,0,99373,0,99333,0,99275,0,99167,0,99052,0,98972,0,98968,0,99019,0,98916,0,98883,0,98779,0,98741,0,98641,0,98727,0,98637,0,98594,0,98517,0,98390,0,98414,0,98373,0,98368,0,98245,0,98138,0,98089,0,98092,0,97994,0,97902,0,97772,0,97617,0,97684,0,97706,0,97563,0,97251,0,97177,0,97017,0,96859,0,96736,0,96736,0,96675,0,96405,0,96116,0,95913,0,95522,0,95209,0,94933,0,94742,0,94672,0,94239,0,93760,0,93567,0,93078,0,92743,0,92592,0,92167,0,91743,0,91129,0,90733,0,90124,0,89676,0,89268,0,88815,0,88328,0,87680,0,87063,0,86401,0,85438,0,84537,0,84085,0,83490,0,82774,0,82012,0,80795,0,79707,0,78986,0,77844,0,76822,0,75841,0,74560,0,73256,0,71756,0,70495,0,69166,0,67490,0,65966,0,64522,0,62609,0,61189,0,58959,0,56691,0,54600,0,52484,0,49700,0,48036,0,45366,0,43344,0,41057,0,38710,0,36159,0,33368,0,30948,0,28290,0,25480,0,22711,0,19497,0,17334,0,14754,0,12991,0,10503,0,8527,0,7135,0,5390,0,4004,0,3115,0,2630,0,1768,0,1370,0,1077,0,916,0,811,0,820,0,576,0,623,0,483,0,405,0,215,0,202,0,147,0,82,0,36,0,10,0,8,0,16,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
720000,0,99891,0,99889,0,99862,0,99890,0,99894,0,99892,0,99888,0,99873,0,99837,0,99860,0,99843,0,99847,0,99847,0,99822,0,99849,0,99843,0,99835,0,99887,0,99893,0,99866,0,99861,0,99895,0,99901,0,99898,0,99877,0,99843,0,99848,0,99844,0,99869,0,99849,0,99860,0,99889,0,99870,0,99855,0,99860,0,99849,0,99815,0,99839,0,99794,0,99755,0,99704,0,99667,0,99663,0,99640,0,99670,0,99635,0,99635,0,99621,0,99561,0,99543,0,99499,0,99422,0,99428,0,99478,0,99511,0,99511,0,99560,0,99497,0,99467,0,99407,0,99403,0,99359,0,99293,0,99288,0,99275,0,99220,0,99295,0,99198,0,99215,0,99205,0,99219,0,99170,0,99176,0,99144,0,99086,0,98960,0,98843,0,98786,0,98630,0,98707,0,98623,0,98587,0,98337,0,98250,0,98172,0,98087,0,98124,0,98059,0,98073,0,97951,0,97740,0,97714,0,97591,0,97505,0,97144,0,96970,0,96987,0,96729,0,96549,0,96623,0,96416,0,96209,0,95838,0,95649,0,95596,0,95467,0,95032,0,94651,0,94507,0,94515,0,94332,0,94114,0,93662,0,93314,0,92896,0,92819,0,92407,0,91940,0,91590,0,91194,0,90453,0,90013,0,89588,0,88928,0,88273,0,87725,0,87214,0,86557,0,85846,0,85258,0,84701,0,83948,0,83064,0,82289,0,81271,0,80000,0,79028,0,78159,0,76893,0,75912,0,74957,0,73735,0,72425,0,70936,0,69145,0,67704,0,66480,0,64311,0,62557,0,60647,0,59185,0,57385,0,55551,0,53992,0,52321,0,49790,0,47722,0,45013,0,42298,0,40730,0,37925,0,36435,0,33847,0,31168,0,28625,0,25448,0,23032,0,20193,0,17574,0,14752,0,12247,0,10217,0,8506,0,6948,0,5306,0,4126,0,3236,0,2605,0,1731,0,1138,0,762,0,768,0,521,0,226,0,265,0,101,0,21,0,39,0,24,0,13,0,8,0,33,0,37,0,19,0,40,0,53,0,8,0,22,0,31,0,51,0,32,0,10,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
730000,0,99989,0,99975,0,99963,0,99960,0,99945,0,99962,0,99954,0,99948,0,99950,0,99957,0,99944,0,99928,0,99936,0,99932,0,99940,0,99930,0,99941,0,99944,0,99932,0,99923,0,99890,0,99914,0,99897,0,99868,0,99844,0,99877,0,99841,0,99840,0,99865,0,99850,0,99832,0,99819,0,99841,0,99793,0,99764,0,99770,0,99762,0,99810,0,99820,0,99792,0,99761,0,99760,0,99732,0,99712,0,99676,0,99630,0,99649,0,99591,0,99622,0,99577,0,99639,0,99608,0,99660,0,99591,0,99582,0,99546,0,99581,0,99520,0,99475,0,99485,0,99445,0,99356,0,99413,0,99494,0,99395,0,99343,0,99303,0,99255,0,99323,0,99254,0,99207,0,99069,0,99042,0,98926,0,98893,0,98902,0,98755,0,98716,0,98617,0,98615,0,98407,0,98500,0,98348,0,98417,0,98362,0,98264,0,98155,0,98002,0,97962,0,97841,0,97858,0,97786,0,97723,0,97509,0,97354,0,96920,0,96797,0,96570,0,96454,0,96333,0,96164,0,95950,0,95690,0,95425,0,95473,0,95091,0,94885,0,94653,0,94540,0,94247,0,94051,0,93769,0,93720,0,93100,0,92666,0,92199,0,92001,0,91680,0,91428,0,90859,0,90540,0,90145,0,89740,0,89152,0,88661,0,88142,0,87903,0,87381,0,86660,0,86000,0,85228,0,84285,0,83791,0,82822,0,81908,0,81021,0,79927,0,78858,0,77323,0,76306,0,75431,0,73946,0,71845,0,70321,0,69415,0,68112,0,66618,0,64935,0,63016,0,61369,0,59564,0,57477,0,55209,0,53706,0,52420,0,50668,0,48254,0,46487,0,44596,0,42451,0,39747,0,37547,0,35426,0,32388,0,29679,0,26448,0,23951,0,21545,0,19439,0,16988,0,14577,0,12483,0,9881,0,8123,0,6044,0,4602,0,3351,0,2673,0,2182,0,1336,0,845,0,461,0,215,0,216,0,190,0,65,0,36,0,15,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
740000,0,99996,0,99998,0,99996,0,99995,0,99991,0,99996,0,99996,0,99992,0,99994,0,99990,0,99985,0,99986,0,99980,0,99979,0,99975,0,99985,0,99969,0,99953,0,99946,0,99935,0,99917,0,99910,0,99937,0,99886,0,99881,0,99870,0,99880,0,99840,0,99825,0,99801,0,99804,0,99787,0,99772,0,99846,0,99826,0,99821,0,99798,0,99787,0,99755,0,99765,0,99726,0,99733,0,99793,0,99795,0,99822,0,99763,0,99731,0,99742,0,99732,0,99661,0,99641,0,99650,0,99582,0,99576,0,99592,0,99586,0,99568,0,99522,0,99441,0,99397,0,99364,0,99326,0,99353,0,99317,0,99289,0,99306,0,99259,0,99206,0,99100,0,99091,0,99016,0,98968,0,98962,0,98902,0,98906,0,98796,0,98781,0,98665,0,98638,0,98649,0,98667,0,98571,0,98542,0,98414,0,98380,0,98206,0,98245,0,98195,0,98031,0,97957,0,97840,0,97788,0,97590,0,97471,0,97517,0,97314,0,97317,0,97168,0,96865,0,96734,0,96660,0,96466,0,96268,0,95992,0,95825,0,95497,0,95308,0,95200,0,94951,0,94740,0,94521,0,94537,0,94080,0,93801,0,93497,0,93089,0,92663,0,92291,0,91853,0,91767,0,91400,0,91013,0,90507,0,90070,0,89704,0,88623,0,88221,0,87766,0,86882,0,86218,0,85195,0,84127,0,83489,0,82720,0,81776,0,80741,0,79922,0,78823,0,77756,0,77038,0,76206,0,75186,0,73424,0,72424,0,70918,0,69363,0,68243,0,66867,0,65119,0,63904,0,61791,0,60271,0,57969,0,56106,0,53873,0,50869,0,47949,0,45705,0,43172,0,40317,0,38403,0,35229,0,32761,0,30527,0,27907,0,25183,0,22250,0,19809,0,16876,0,15338,0,13225,0,10719,0,8440,0,6923,0,5867,0,4815,0,3358,0,2901,0,2271,0,1834,0,1209,0,887,0,658,0,454,0,437,0,259,0,187,0,175,0,127,0,95,0,49,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
750000,0,99999,0,99995,0,99992,0,99995,0,99987,0,99986,0,99990,0,99996,0,99993,0,99983,0,99969,0,99976,0,99983,0,99971,0,99971,0,99939,0,99943,0,99954,0,99961,0,99936,0,99933,0,99925,0,99931,0,99925,0,99922,0,99927,0,99920,0,99907,0,99890,0,99883,0,99857,0,99877,0,99877,0,99821,0,99838,0,99854,0,99804,0,99781,0,99794,0,99798,0,99781,0,99756,0,99770,0,99764,0,99745,0,99705,0,99732,0,99673,0,99652,0,99600,0,99630,0,99577,0,99513,0,99493,0,99489,0,99470,0,99462,0,99417,0,99406,0,99431,0,99468,0,99442,0,99394,0,99338,0,99318,0,99229,0,99317,0,99282,0,99269,0,99229,0,99168,0,99254,0,99190,0,99189,0,99132,0,99089,0,99143,0,99015,0,98936,0,98854,0,98801,0,98642,0,98513,0,98358,0,98214,0,98127,0,98031,0,97971,0,97916,0,97780,0,97572,0,97413,0,97348,0,97185,0,97063,0,96743,0,96706,0,96604,0,96470,0,96317,0,96143,0,96000,0,95686,0,95426,0,95205,0,94962,0,94870,0,94683,0,94432,0,94073,0,93780,0,93661,0,93201,0,92928,0,92685,0,92550,0,92036,0,91487,0,91050,0,90765,0,90422,0,89942,0,89618,0,88845,0,88056,0,87777,0,87380,0,86659,0,85971,0,85123,0,84601,0,84163,0,83265,0,82609,0,81602,0,80723,0,79716,0,78908,0,77573,0,77064,0,76112,0,74938,0,73410,0,71574,0,69842,0,69210,0,67324,0,66182,0,64373,0,63057,0,61323,0,59238,0,56935,0,54992,0,52423,0,50274,0,48157,0,45597,0,43389,0,40582,0,37713,0,35359,0,33023,0,30812,0,28259,0,25443,0,23304,0,20848,0,18286,0,15403,0,12177,0,10110,0,7893,0,6783,0,5312,0,3914,0,2747,0,1843,0,1345,0,873,0,723,0,499,0,434,0,432,0,300,0,236,0,124,0,73,0,39,0,24,0,32,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
760000,0,99995,0,99999,0,99995,0,99990,0,99997,0,99997,0,99997,0,99994,0,99983,0,99982,0,99987,0,99982,0,99972,0,99968,0,99951,0,99950,0,99955,0,99957,0,99946,0,99967,0,99973,0,99972,0,99969,0,99951,0,99957,0,99918,0,99909,0,99903,0,99905,0,99899,0,99861,0,99873,0,99874,0,99835,0,99840,0,99867,0,99827,0,99826,0,99798,0,99796,0,99709,0,99721,0,99771,0,99723,0,99696,0,99704,0,99740,0,99708,0,99698,0,99686,0,99712,0,99679,0,99666,0,99640,0,99556,0,99570,0,99560,0,99632,0,99607,0,99549,0,99495,0,99500,0,99404,0,99417,0,99384,0,99392,0,99345,0,99325,0,99251,0,99223,0,99140,0,98991,0,98910,0,99009,0,98837,0,98816,0,98730,0,98777,0,98745,0,98666,0,98588,0,98459,0,98434,0,98347,0,98305,0,98230,0,98102,0,98074,0,98008,0,97950,0,97801,0,97737,0,97609,0,97435,0,97459,0,97330,0,97178,0,97004,0,96752,0,96724,0,96619,0,96486,0,96442,0,96139,0,95912,0,95709,0,95382,0,95235,0,95088,0,94841,0,94668,0,94216,0,93728,0,93409,0,93033,0,92489,0,92186,0,91886,0,91776,0,91530,0,91191,0,90623,0,90153,0,89608,0,89228,0,88650,0,88087,0,87521,0,86864,0,86109,0,85503,0,84547,0,84027,0,83343,0,82804,0,81656,0,80018,0,79262,0,78922,0,77825,0,76600,0,75274,0,73973,0,72804,0,71495,0,69667,0,68368,0,66794,0,64808,0,62396,0,60602,0,58303,0,56084,0,54320,0,52161,0,49488,0,47173,0,45814,0,43022,0,40728,0,38557,0,36553,0,33962,0,30736,0,28021,0,25325,0,22613,0,20211,0,17560,0,15843,0,13864,0,11280,0,8780,0,7304,0,6223,0,4815,0,3716,0,2686,0,1917,0,1530,0,1034,0,723,0,695,0,598,0,391,0,371,0,257,0,109,0,124,0,75,0,48,0,50,0,11,0,11,0,16,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
770000,0,99939,0,99945,0,99950,0,99945,0,99938,0,99941,0,99940,0,99950,0,99958,0,99958,0,99949,0,99949,0,99944,0,99943,0,99974,0,99948,0,99949,0,99963,0,99956,0,99940,0,99928,0,99922,0,99938,0,99952,0,99946,0,99932,0,99927,0,99925,0,99955,0,99947,0,99951,0,99941,0,99949,0,99958,0,99955,0,99961,0,99943,0,99935,0,99926,0,99903,0,99917,0,99881,0,99874,0,99857,0,99798,0,99770,0,99754,0,99699,0,99681,0,99655,0,99668,0,99673,0,99681,0,99708,0,99693,0,99686,0,99699,0,99668,0,99690,0,99629,0,99610,0,99537,0,99552,0,99517,0,99508,0,99466,0,99469,0,99441,0,99387,0,99269,0,99127,0,99034,0,98943,0,98954,0,98786,0,98823,0,98823,0,98702,0,98628,0,98565,0,98446,0,98350,0,98357,0,98214,0,98152,0,98038,0,98033,0,98008,0,97923,0,97825,0,97690,0,97675,0,97550,0,97355,0,97230,0,97156,0,97066,0,97104,0,96826,0,96629,0,96485,0,96282,0,96169,0,95816,0,95360,0,95220,0,94720,0,94503,0,94287,0,93922,0,93683,0,93464,0,93412,0,93151,0,92559,0,92344,0,92062,0,91473,0,91416,0,90994,0,90683,0,90360,0,90080,0,89706,0,89067,0,88229,0,87309,0,86974,0,86041,0,85460,0,85234,0,84401,0,83988,0,83352,0,82350,0,81444,0,80267,0,78774,0,78299,0,76616,0,75297,0,73876,0,72295,0,71325,0,69922,0,68427,0,67748,0,65640,0,64142,0,62523,0,60641,0,58650,0,56894,0,54456,0,52636,0,51120,0,48851,0,46457,0,44024,0,41573,0,38194,0,35972,0,32989,0,29699,0,27426,0,24078,0,21594,0,19268,0,17175,0,13600,0,10870,0,9302,0,7932,0,6296,0,4741,0,3681,0,2474,0,1949,0,1255,0,852,0,604,0,418,0,293,0,240,0,189,0,171,0,46,0,25,0,5,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
