0,0.488748,0.497733
50,0.443174,0.509744
100,0.439371,0.474722
150,0.436964,0.475866
200,0.4107,0.457301
250,0.388374,0.482832
300,0.379814,0.450114
350,0.35901,0.449397
400,0.339516,0.492158
450,0.349175,0.485976
500,0.339529,0.452843
550,0.340085,0.476403
600,0.32836,0.464269
650,0.347634,0.46787
700,0.333908,0.453719
750,0.339641,0.462296
800,0.348232,0.474873
850,0.356726,0.46898
900,0.344389,0.486849
950,0.369331,0.557502
1000,0.346641,0.580928
1050,0.337742,0.572632
1100,0.345017,0.562028
1150,0.344295,0.583944
1200,0.353728,0.586054
1250,0.337655,0.614653
1300,0.307767,0.583782
1350,0.318312,0.582166
1400,0.321371,0.564584
1450,0.298534,0.615229
1500,0.273801,0.634282
1550,0.272276,0.631812
1600,0.256434,0.628876
1650,0.248513,0.62039
1700,0.254787,0.64308
1750,0.265303,0.597368
1800,0.279313,0.579613
1850,0.294352,0.564671
1900,0.326971,0.565188
1950,0.331881,0.558758
2000,0.351507,0.550921
2050,0.342398,0.536438
2100,0.351676,0.505754
2150,0.354834,0.500869
2200,0.317193,0.474293
2250,0.315906,0.443707
2300,0.338046,0.452038
2350,0.341884,0.476171
2400,0.341028,0.486078
2450,0.353143,0.503929
2500,0.338669,0.501172
2550,0.349486,0.53695
2600,0.338418,0.56317
2650,0.344132,0.576939
2700,0.346702,0.520921
2750,0.324241,0.571773
2800,0.32179,0.60956
2850,0.30817,0.595558
2900,0.319682,0.618458
2950,0.318556,0.58186
3000,0.308785,0.56668
3050,0.325841,0.579482
3100,0.32974,0.548573
3150,0.348485,0.592795
3200,0.344627,0.585223
3250,0.327841,0.567017
3300,0.291876,0.591867
3350,0.270714,0.563845
3400,0.254981,0.578151
3450,0.264286,0.568609
3500,0.257886,0.568474
3550,0.252478,0.520723
3600,0.239439,0.496442
3650,0.242711,0.484128
3700,0.208551,0.477562
3750,0.193352,0.519346
3800,0.21589,0.490694
3850,0.225585,0.520817
3900,0.213574,0.517756
3950,0.210923,0.538897
4000,0.185184,0.565174
4050,0.208908,0.591914
4100,0.208901,0.576023
4150,0.211187,0.571305
4200,0.214171,0.58707
4250,0.238214,0.559609
4300,0.244603,0.534102
4350,0.23475,0.568871
4400,0.239368,0.619892
4450,0.233135,0.609006
4500,0.221395,0.604216
4550,0.236557,0.614193
4600,0.188234,0.639045
4650,0.20622,0.6607
4700,0.184773,0.693404
4750,0.178341,0.711317
4800,0.166683,0.71831
4850,0.149104,0.697487
4900,0.171376,0.718476
4950,0.187867,0.717151
5000,0.168302,0.740206
5050,0.165711,0.73137
5100,0.15791,0.762763
5150,0.135569,0.769632
5200,0.122821,0.758697
5250,0.138233,0.762869
5300,0.146061,0.764227
5350,0.159043,0.749643
5400,0.155159,0.756506
5450,0.164702,0.767241
5500,0.177465,0.753078
5550,0.18477,0.778853
5600,0.157202,0.778419
5650,0.178344,0.763706
5700,0.192134,0.752286
5750,0.18811,0.727316
5800,0.190673,0.74854
5850,0.201991,0.737539
5900,0.17762,0.750052
5950,0.169417,0.766389
6000,0.165801,0.755257
6050,0.180667,0.765635
